2023-03-10 10:04:25.998986 [INFO   ] [APP] application started
2023-03-10 10:05:42.246132 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:42.246135 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:42.246138 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 96; bid prices: 147400; bid volumes: 10
2023-03-10 10:05:42.511492 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:42.511537 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:42.511547 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 12000; bid prices: 147200; bid volumes: 1000
2023-03-10 10:05:42.511555 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:42.511558 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:42.511562 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 96; bid prices: 147400; bid volumes: 10
2023-03-10 10:05:42.751592 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:42.751641 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:42.751650 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147300; ask volumes: 1000; bid prices: 147100; bid volumes: 3870
2023-03-10 10:05:42.751725 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:05:42.751750 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:42.751754 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:42.751759 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 96; bid prices: 147400; bid volumes: 10
2023-03-10 10:05:42.751765 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-10 10:05:42.752162 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:42.752168 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:42.752380 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:42.752387 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:42.752401 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:42.752406 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:42.752594 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:42.752601 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:42.819226 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:05:42.819254 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:05:42.819260 [INFO   ] [AUTO] order 431 filled for 10 lots at $147500 cents
2023-03-10 10:05:42.819317 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:05:42.819853 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:42.819860 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:42.819910 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:42.819913 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:05:42.819917 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147500; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-10 10:05:42.820149 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:05:42.820155 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:05:42.820158 [INFO   ] [AUTO] hedge order 433 filled for 10 lots at $147400 average price in cents
2023-03-10 10:05:42.923519 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:42.923560 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:05:42.923568 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147500; bid volumes: 64
2023-03-10 10:05:43.044377 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:43.044427 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:43.044435 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 11000; bid prices: 147200; bid volumes: 11000
2023-03-10 10:05:43.044564 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:05:43.044592 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:43.044596 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:43.044600 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 86; bid prices: 147500; bid volumes: 70
2023-03-10 10:05:43.044607 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-10 10:05:43.044782 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:43.044789 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:43.044828 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:43.044834 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:43.044875 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:43.044879 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:43.278677 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:43.278710 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:43.278718 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147500; ask volumes: 12000; bid prices: 147200; bid volumes: 11870
2023-03-10 10:05:43.278802 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:05:43.278831 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:43.278837 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:43.278841 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 86; bid prices: 147500; bid volumes: 80
2023-03-10 10:05:43.278847 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:05:43.278909 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:43.278914 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:43.279048 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:43.279054 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:43.309936 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:43.309966 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:05:43.309971 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147600; ask volumes: 16; bid prices: 0; bid volumes: 0
2023-03-10 10:05:43.494694 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:43.494749 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:43.494758 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 10000; bid prices: 147200; bid volumes: 11000
2023-03-10 10:05:43.494894 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:05:43.494917 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:43.494927 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:43.494931 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 70; bid prices: 147500; bid volumes: 80
2023-03-10 10:05:43.494937 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:05:43.495272 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:43.495278 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:43.495306 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:43.495310 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:43.743813 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:43.743859 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:43.743881 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 10000; bid prices: 147200; bid volumes: 12000
2023-03-10 10:05:43.743889 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:43.743893 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:43.743896 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 70; bid prices: 147500; bid volumes: 80
2023-03-10 10:05:43.868374 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:43.868419 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:05:43.868429 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 147200; bid volumes: 1000
2023-03-10 10:05:43.969348 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:43.969394 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:05:43.969405 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147600; ask volumes: 13; bid prices: 0; bid volumes: 0
2023-03-10 10:05:44.013823 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:44.013833 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:44.013838 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 1000; bid prices: 147200; bid volumes: 14890
2023-03-10 10:05:44.013845 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:44.013848 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:44.013852 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 57; bid prices: 147500; bid volumes: 80
2023-03-10 10:05:44.302566 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:44.302600 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:44.302610 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147500; ask volumes: 1000; bid prices: 147300; bid volumes: 12890
2023-03-10 10:05:44.302684 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:05:44.302719 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:44.302727 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:44.302733 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 57; bid prices: 147500; bid volumes: 80
2023-03-10 10:05:44.302743 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-10 10:05:44.303250 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-10 10:05:44.303258 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:44.303265 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:44.303280 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:44.303284 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:44.303822 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-10 10:05:44.303830 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:05:44.303833 [INFO   ] [AUTO] order 439 filled for 10 lots at $147600 cents
2023-03-10 10:05:44.303860 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:44.303877 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:05:44.303924 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:44.303927 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:05:44.303930 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147600; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-10 10:05:44.304065 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:05:44.304071 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:05:44.304074 [INFO   ] [AUTO] hedge order 440 filled for 10 lots at $147300 average price in cents
2023-03-10 10:05:44.483118 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:44.483151 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:44.483160 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147600; ask volumes: 10000; bid prices: 147400; bid volumes: 3000
2023-03-10 10:05:44.483249 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:05:44.483256 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:44.483259 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:44.483262 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 47; bid prices: 147500; bid volumes: 70
2023-03-10 10:05:44.483540 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:05:44.483547 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:05:44.483552 [INFO   ] [AUTO] order 441 filled for 10 lots at $147600 cents
2023-03-10 10:05:44.483590 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:05:44.483659 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:44.483667 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:44.483716 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:44.483724 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:05:44.483727 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147600; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-10 10:05:44.483801 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:05:44.483807 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:05:44.483811 [INFO   ] [AUTO] hedge order 442 filled for 10 lots at $147400 average price in cents
2023-03-10 10:05:44.770347 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:44.770402 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:44.770412 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147500; ask volumes: 1000; bid prices: 147300; bid volumes: 13000
2023-03-10 10:05:44.770536 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:05:44.770567 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:44.770573 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:44.770579 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 37; bid prices: 147500; bid volumes: 70
2023-03-10 10:05:44.770586 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-10 10:05:44.771143 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:44.771149 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:44.771987 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:44.771993 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:44.772116 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:44.772122 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:45.038347 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:45.038404 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:45.038416 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 8000; bid prices: 147200; bid volumes: 14910
2023-03-10 10:05:45.038536 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:05:45.038561 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:45.038569 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:45.038574 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 47; bid prices: 147500; bid volumes: 70
2023-03-10 10:05:45.038580 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-10 10:05:45.039240 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-10 10:05:45.039247 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:45.039253 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:45.039893 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:05:45.039906 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:05:45.039909 [INFO   ] [AUTO] order 445 filled for 10 lots at $147500 cents
2023-03-10 10:05:45.039957 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:05:45.040046 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:45.040057 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:45.040163 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:45.040175 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:45.040196 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:45.040201 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:05:45.040207 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 147500; bid volumes: 10
2023-03-10 10:05:45.040370 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:05:45.040374 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:05:45.040378 [INFO   ] [AUTO] hedge order 447 filled for 10 lots at $147400 average price in cents
2023-03-10 10:05:45.265353 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:45.265402 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:45.265412 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147500; ask volumes: 14000; bid prices: 147200; bid volumes: 14940
2023-03-10 10:05:45.265530 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:05:45.265554 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:45.265562 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:45.265566 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 37; bid prices: 147500; bid volumes: 60
2023-03-10 10:05:45.265572 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-10 10:05:45.265963 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:45.265970 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:45.266006 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:45.266011 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:45.266730 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:45.266737 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:45.556319 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:45.556357 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:45.556365 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 1000; bid prices: 147200; bid volumes: 12950
2023-03-10 10:05:45.556469 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:05:45.556493 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:45.556503 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:05:45.556508 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 37; bid prices: 147500; bid volumes: 60
2023-03-10 10:05:45.556517 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:05:45.556931 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:45.556939 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:45.557438 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:05:45.557446 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:05:45.557461 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:05:45.557465 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:05:45.557468 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147400; ask volumes: 1000; bid prices: 0; bid volumes: 0
